pcf_id,year_of_reporting,product_name,product_detail,company,country,company's_gics_industry_group,company's_gics_industry,company's_sector,product_weight,product's_carbon_footprint,carbon_intensity
35311,2014,Interface US carpet,Square meter of Interface carpet tile manufactured in the United States,"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,12.59,3.02
35311,2016,Interface Global LVT,Square meter of Interface LVT sold globally,"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,17.1,4.11
35311,2013,Interface EMEAI carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in EMEAI),Interface EMEAI carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in EMEAI),"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,10.1,2.43
35311,2015,Interface EMEA Carpet,"Square meter of Interface carpet tile sold in Europe, the Middle East or Africa","Interface, Inc.",USA,"Textiles, Apparel, Footwear and Luxury Goods",Not used for 2015 reporting,"Home durables, textiles, & equipment",4.164,10.98,2.64
35311,2013,Interface Thailand carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in Southeast Asia),Interface Thailand carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in Southeast Asia),"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,14.99,3.6
35311,2014,Interface Asia carpet,Square meter of Interface carpet tile manufactured in Thailand,"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,14.09,3.38
35311,2016,Interface Thailand Carpet,"Square meter of Interface carpet tile sold in SE Asia, Japan, Korea or India","Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,11.3,2.71
35311,2013,Interface Australia carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in Australia),Interface Australia carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in Australia),"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,17.15,4.12
35311,2015,Interface Australia Carpet,Square meter of Interface carpet tile sold in Australia,"Interface, Inc.",USA,"Textiles, Apparel, Footwear and Luxury Goods",Not used for 2015 reporting,"Home durables, textiles, & equipment",4.164,15.93,3.83
35311,2016,Interface Australia Carpet,Square meter of Interface carpet  tile sold in Australia,"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,12.84,3.08
35311,2014,Interface Europe carpet,Square meter of Interface carpet tile manufactured in Europe,"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,10.09,2.42
35311,2016,Interface Europe Carpet,"Square meter of Interface carpet tile sold in Europe, Middle East or Africa","Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,10.41,2.5
35311,2015,Interface Asia Carpet,Square meter of Interface carpet tile sold in Asia (excluding China),"Interface, Inc.",USA,"Textiles, Apparel, Footwear and Luxury Goods",Not used for 2015 reporting,"Home durables, textiles, & equipment",4.164,13.63,3.27
35311,2015,Interface Americas Carpet,"Square meter of Interface carpet tile sold in the United States, Canada or Latin America","Interface, Inc.",USA,"Textiles, Apparel, Footwear and Luxury Goods",Not used for 2015 reporting,"Home durables, textiles, & equipment",4.164,12.89,3.1
35311,2016,Interface Americas Carpet,"Square meter of Interface carpet tile sold in the United States or Latin America, excluding Brazil","Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,11.27,2.71
35311,2015,Interface China Carpet,Square meter of Interface carpet tile sold in China,"Interface, Inc.",USA,"Textiles, Apparel, Footwear and Luxury Goods",Not used for 2015 reporting,"Home durables, textiles, & equipment",4.164,15.44,3.71
35311,2016,Interface China Carpet,Square meter of Interface carpet tile sold in China,"Interface, Inc.",USA,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Home durables, textiles, & equipment",4.164,15.42,3.7
35374,2013,"Ethanol. In addition to its use as fuel (in vehicles), ethanol is an input to the food, chemical and cosmetic industries.","Ethanol. In addition to its use as fuel (in vehicles), ethanol is an input to the food, chemical and cosmetic industries.",Raizen,Brazil,Energy,"Oil, Gas & Consumable Fuels",Chemicals,789.0,750.0,0.95
3565,2013,Coke Zero 330 ml glass bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.541,0.34,0.63
3565,2013,Coke Zero 500ml PET,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.541,0.22,0.41
3565,2013,Coca-Cola 300ml can,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.3,0.17,0.57
3565,2013,Coke Zero- 2 litre plastic bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,2.0,0.4,0.2
3565,2013,Oasis Summer Fruits  - 375ml glass,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.614,0.35,0.57
3565,2013,Oasis Summer Fruits - 500ml plastic bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.541,0.24,0.44
3565,2013,Coca-Cola 300ml glass bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.492,0.36,0.73
3565,2013,Coca-Cola 500ml plastic bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.541,0.24,0.44
3565,2013,Coca-Cola 2 litre plastic bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,2.0,0.5,0.25
3565,2013,Diet Coke 300ml can,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.3,0.15,0.5
3565,2013,Diet Coke 330ml glass bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.541,0.34,0.63
3565,2013,Diet Coke 500 ml plastic bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.541,0.22,0.41
3565,2013,Diet Coke - 2 Litre Plastic Bottle,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,2.0,0.4,0.2
3565,2013,Coke Zero 300ml can,Field not included in 2013 data,"Coca-Cola Enterprises, Inc.",USA,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.3,0.15,0.5
3652,2013,Netbook (SKU: High efficient CPU.10.1-inch LED backlight),Netbook (SKU: High efficient CPU.10.1-inch LED backlight),Compal Electronics,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",2.0,156.95,78.48
3652,2013,Notebook,Field not included in 2013 data,Compal Electronics,Taiwan,Technology Hardware & Equipment,Computers & Peripherals,"Computer, IT & telecom",2.58,131.82,51.09
3768,2016,Natural Gas,Please note that this factor is representative of our total emissions and natural gas production profile. It is not strictly based upon products sold to NRG.,CNX Resources,USA,Energy,"Oil, Gas & Consumable Fuels",Chemicals,0.00127018044,0.063,49.6
37921,2015,Plastics,BLANK,Trinseo LLC,USA,Chemicals,Not used for 2015 reporting,Chemicals,1.0,0.18,0.18
37921,2016,Plastics,,Trinseo LLC,USA,Materials,Chemicals,Chemicals,1000.0,120.0,0.12
37921,2015,Latex,BLANK,Trinseo LLC,USA,Chemicals,Not used for 2015 reporting,Chemicals,1.0,0.21,0.21
37921,2015,Rubber,BLANK,Trinseo LLC,USA,Chemicals,Not used for 2015 reporting,Chemicals,1.0,0.99,0.99
37921,2016,Rubber,,Trinseo LLC,USA,Materials,Chemicals,Chemicals,1000.0,1153.0,1.15
37921,2016,Binders,,Trinseo LLC,USA,Materials,Chemicals,Chemicals,1000.0,210.0,0.21
37977,2015,T300,BLANK,Tennant Company,USA,Electrical Equipment and Machinery,Not used for 2015 reporting,Comm. equipm. & capital goods,181.0,655.0,3.62
37977,2016,T300,"Walk-behind, battery-powered, scrubber-drier",Tennant Company,USA,Capital Goods,Electrical Equipment,Comm. equipm. & capital goods,181.0,4468.7,24.69
38359,2016,Pesto alla Genovese sauce,"Pesto sauces, branded Barilla, are produced in an owned plant located in Rubbiano (Italy).The product is sold in package of 190 grams jar,",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,0.19,0.546,2.87
38359,2014,Pasta produced in United States,"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced and distributed in United States",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,1.0,1.279,1.28
38359,2015,Pasta produced in United States,"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced and distributed in United States",Barilla Holding SpA,Italy,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,1.0,1.317,1.32
38359,2014,Pasta produced in Italy (local consumption),"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced and distributed in Italy",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,1.0,0.947,0.95
38359,2015,Pasta produced in Italy (local consumption),"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced and distributed in Italy",Barilla Holding SpA,Italy,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,1.0,0.848,0.85
38359,2014,Pasta produced in Italy (for export),"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced in Italy and distributed all over the world.",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,1.0,1.027,1.03
38359,2015,Pasta produced in Italy (for export),"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced in Italy and distributed all over the world.",Barilla Holding SpA,Italy,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,1.0,0.885,0.89
38359,2014,Pasta produced in Greece,"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced and distributed in Greece.",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,1.0,1.67,1.67
38359,2015,Pasta produced in Greece,"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced and distributed in Greece.",Barilla Holding SpA,Italy,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,1.0,1.701,1.7
38359,2014,Pasta produced in Turkey,"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced and distributed in Turkey.",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,1.0,0.926,0.93
38359,2015,Pasta produced in Turkey,"Durum wheat semolina dried Pasta made by durum semolina and water, with an humidity content of about 13%. It is produced and distributed in Turkey.",Barilla Holding SpA,Italy,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,1.0,0.936,0.94
38359,2014,Crisp’n light 7 grains,"Crackerbreads,branded Wasa, produced in Germany and sold in the United States.",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,0.14,0.181,1.29
38359,2015,Crisp’n light 7 grains,"Crackerbreads,branded Wasa, produced in Germany and sold in the United States.",Barilla Holding SpA,Italy,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,0.14,0.211,1.51
38359,2014,Light rye,"Crispbread, branded Wasa, produced in Germany and sold in the United States.",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,0.27,0.316,1.17
38359,2015,Light rye,"Crispbread, branded Wasa, produced in Germany and sold in the United States.",Barilla Holding SpA,Italy,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,0.27,0.365,1.35
38359,2016,Light Rye,"Crispbread, branded Wasa, produced in Germany and sold in the United States.",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,0.27,0.386,1.43
38359,2014,Multi grain,"Crispbread, branded Wasa, produced in Germany and sold in the United States",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,0.275,0.323,1.17
38359,2015,Multi grain,"Crispbread, branded Wasa, produced in Germany and sold in the United States",Barilla Holding SpA,Italy,Food & Staples Retailing,Not used for 2015 reporting,Food & Beverage,0.275,1.236,4.49
38359,2016,Multi Grain,"Crispbread, branded Wasa, produced in Germany and sold in the United States",Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,0.275,0.34,1.24
38359,2016,Durum wheat semolina pasta in paperboard box (produced in United States),Dry semolina pasta is made from durum wheat and water and is produced by extrusion or lamination and then a drying process.The pasta production process does not require additives and preservatives:it is the drying process that guarantees the conservation.,Barilla Holding SpA,Italy,Food & Staples Retailing,Food & Staples Retailing,Food & Beverage,1.0,1.33,1.33
38459,2013,5 oz can whitemeat tuna,Field not included in 2013 data,Bumble Bee Foods LLC,USA,"Food, Beverage & Tobacco",Food Products,Food & Beverage,0.179,0.68,3.8
38459,2013,5 oz can lightmeat tuna,Field not included in 2013 data,Bumble Bee Foods LLC,USA,"Food, Beverage & Tobacco",Food Products,Food & Beverage,0.179,0.39,2.18
39118,2013,This is the average footprint of the 31 products we provided Walmart in 2012. The unit is in kg CO2e/tonne of product.,This is the average footprint of the 31 products we provided Walmart in 2012. The unit is in kg CO2e/tonne of product.,Stonyfield Farm Inc,USA,"Food, Beverage & Tobacco",Food Products,Food & Beverage,1000.0,1361.0,1.36
39118,2014,Average SKU,Average SKU sold to Walmart in 2013,Stonyfield Farm Inc,USA,"Food, Beverage & Tobacco",Food Products,Food & Beverage,1000.0,1360.0,1.36
3928,2014,Finished cold rolled coil,Finished cold rolled coil,Tata Steel Europe,United Kingdom,Materials,Metals & Mining,Construction & commercial materials,1.0,1.1,1.1
3928,2014,Hot Dip Galvanised Coil,Hot Dip Galvanised Coil,Tata Steel Europe,United Kingdom,Materials,Metals & Mining,Construction & commercial materials,1.0,1.2,1.2
3928,2014,Hot rolled coil,Hot rolled coil,Tata Steel Europe,United Kingdom,Materials,Metals & Mining,Construction & commercial materials,1.0,1.05,1.05
394,2017,HON-DASHI(R),Manufacture of basic dried bonito flake ingredients (seasoning),Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.12,1.69,14.08
394,2017,Knorr(R) Cup Soup Tsubu Tappuri Corn Cream,Freeze-dried soup,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.0465,0.33,7.1
394,2015,L-Lysine Monohydrochloride(For Feed),Nutritional reinforcement goods for stockbreeding feed. Essential amino-acid.,Ajinomoto Co.Inc.,Japan,Food & Beverage Processing,Not used for 2015 reporting,Food & Beverage,25.0,130.0,5.2
394,2017,L-Lysine Monohydrochloride(For Feed),Feed-use amino acid Nutritional reinforcement goods for stockbreeding feed. Essential amino-acid.,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,25.0,130.0,5.2
394,2017,L-Arginine,Amino acid for food additives,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,20.0,301.0,15.05
394,2017,Lemon and Basil Fried Chicken,Frozen foods,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.126,0.74,5.87
394,2017,L-Glutamine,Amino acid for food additives,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,25.0,319.0,12.76
394,2017,L-Isoleucine,Amino acid for food additives,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,20.0,433.0,21.65
394,2017,L-leucine,Amino acid for food additives,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,20.0,585.0,29.25
394,2017,L-Valine,Amino acid for food additives,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,20.0,393.0,19.65
394,2017,Masako Ayam,Indonesian dried seasoning,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.011,0.03,2.73
394,2017,Mentsuyu,Liquid seasoning,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.4,1.01,2.53
394,2017,Monosodium L-Glutamate,Amino acid for food additives,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,20.0,58.0,2.9
394,2017,Nabe Cube(R) Toridashi Umashio,Cubed seasoning,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.058,0.5,8.62
394,2017,AGF Blendy Stick Cafe au Lait,Coffee mixes,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.12,0.58,0.21
394,2017,Rosdee Pork,Thai dried seasoning,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.075,0.24,3.2
394,2017,Aji-ngon Pork,Vietnamese dried seasoning,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.4,1.07,0.37
394,2017,Ajinomoto KK Consomme(Granules),Granules tiped Consomme seasoning,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.085,0.58,6.82
394,2017,Ajinomoto KK Shirogayu 250g,Retort-pouched rice foods,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.25,0.2,0.8
394,2017,Aspartame,Sweetner made from amino acids,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,25.0,780.0,31.2
394,2017,Cook Do(R) Hoikoro,Chinese taste liquid-based seasoning,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.09,0.27,3.0
394,2017,Cook Do(R) kyo-no Ozara Butabara Daikon,Japanese taste liquid-based seasoning,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,0.1,0.23,2.3
394,2017,Di-sodium 5'-Inosinate,Kind of nucleic acid for food additives,Ajinomoto Co.Inc.,Japan,"Food, Beverage & Tobacco",Beverages,Food & Beverage,12.0,155.0,12.92
40638,2016,Diced tomato,Diced tomato is produced from fresh tomato specially selected for this product in the fields and by color sorting and selection by labour.Tomato is cut in dices and blended with a juice to get the requested brix,Agraz,Spain,"Food, Beverage & Tobacco",Food Products,Food & Beverage,220.0,155.71,0.71
40638,2016,Tomato fibre,,Agraz,Spain,"Food, Beverage & Tobacco",Food Products,Food & Beverage,25.0,12.52,0.5
40638,2016,Tomato paste,"Tomato paste is produced from fresh tomato unloaded, crushed,passing through pulper finisher to remove skins and sedes, evaporated using vacuum and temperatura sterilized and packed in asseptic bags",Agraz,Spain,"Food, Beverage & Tobacco",Food Products,Food & Beverage,238.0,155.78,0.65
40638,2016,Tomato powder,Tomato powder is produced in crop time from fresh tomato after having the skin and seeds removed after going through the pulper finisher.After crop time it is produced from tomato paste concentarted and pasteurized.Drying operation is done by a spray dryer,Agraz,Spain,"Food, Beverage & Tobacco",Food Products,Food & Beverage,25.0,16.22,0.65
40661,2014,Peppermint tea infusion,peppermint Infusion per Cup (= 2gram),Martin Bauer GmbH,Germany,"Food, Beverage & Tobacco",Food Products,Food & Beverage,0.002,0.02041,10.21
40661,2015,Peppermint tea infusion,Peppermint Infusion per Cup = 2gram,Martin Bauer GmbH,Germany,"Food, Beverage & Tobacco",Food Products,Food & Beverage,0.002,0.02041,10.21
40920,2015,PET preforms,PET Preforms,Mpact Limited,South Africa,Containers & Packaging,Not used for 2015 reporting,Packaging for consumer goods,1000.0,871.0,0.87
41515,2013,Cable of LMR-195-LLPL,Field not included in 2013 data,Times Microwave Systems,USA,Capital Goods,Electrical Equipment,Comm. equipm. & capital goods,0.03,0.0295,0.98
41515,2014,Cable,LMR-195-LLPL,Times Microwave Systems,USA,Capital Goods,Electrical Equipment,Comm. equipm. & capital goods,0.03,0.0255,0.85
41515,2015,Cable,Coaxial Cable and Cable assembly  LMR-195-LLPL,Times Microwave Systems,USA,Electrical Equipment and Machinery,Not used for 2015 reporting,Comm. equipm. & capital goods,0.03,0.023,0.77
41697,2016,Float Table Top & Base,"Float is a revolutionary standing office desk that brings effortless operation to traditional sit-stand products. Ease of use is at the heart of Float, as it seamlessly adjusts between sitting and standing postures without interrupting workflow.  The Float Table achieved Living Product Challenge certification in 2016.",Humanscale Corporation,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",59.02,39.5,0.67
41697,2016,Smart Chair,"The Diffrient Smart chair is an intelligent mesh task chair with a striking linear aesthetic that complements any environment. Engineered to provide automatic lumbar support for every user, as well as simplicity and ease of use, Diffrient Smart offers comfort, style and flexibility. The Smart Chair achieved Living Product Challenge certification in 2016.",Humanscale Corporation,USA,Commercial & Professional Services,Commercial Services & Supplies,"Home durables, textiles, & equipment",16.78,34.0,2.03
4226,2013,Residential Air Conditioner,Field not included in 2013 data,"Daikin Industries, Ltd.",Japan,Capital Goods,Electrical Equipment,Comm. equipm. & capital goods,17.46331,3653.0,209.18
4226,2014,Residential Air Conditioner,Based on Daikin standards for 2.8-kW class residential air conditioners. The seasonal power consumption is calculated in accordance with the standard of the Japanese Industrial Standards (JIS).,"Daikin Industries, Ltd.",Japan,Capital Goods,Building Products,Comm. equipm. & capital goods,17.46331,3505.0,200.71
4226,2015,Residential Air Conditioner,Based on Daikin standards for 2.8-kW class residential air conditioners. The seasonal power consumption is calculated in accordance with the standard of the Japanese Industrial Standards (JIS).,"Daikin Industries, Ltd.",Japan,Capital Goods,Electrical Equipment,Comm. equipm. & capital goods,17.46331,3505.0,200.71
4226,2017,Residential Air Conditioner,The air-conditioner for residence,"Daikin Industries, Ltd.",Japan,Capital Goods,Building Products,Comm. equipm. & capital goods,17.46331,4218.0,241.53
4226,2017,Commercial Air Conditioner,The air-conditioner for office building.,"Daikin Industries, Ltd.",Japan,Capital Goods,Building Products,Comm. equipm. & capital goods,149.685,51066.0,341.16
4226,2017,Light commercial Air Conditioner,The air-conditioner for store building,"Daikin Industries, Ltd.",Japan,Capital Goods,Building Products,Comm. equipm. & capital goods,128.367,39653.0,308.9
4235,2015,Mercedes-Benz CLS-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1790.0,57100.0,31.9
4235,2015,Mercedes-Benz E-Class BlueTEC Hybrid,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1735.0,40600.0,23.4
4235,2015,Mercedes-Benz A-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1425.0,30500.0,21.4
4235,2015,Mercedes-Benz GLA-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1535.0,31500.0,20.52
4235,2015,Mercedes-Benz GLK-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1850.0,48800.0,26.38
4235,2015,Mercedes-Benz SL-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1730.0,69000.0,39.88
4235,2016,Mercedes-Benz A-Class (A 180 BlueEFFICIENCY),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1200.0,32000.0,26.67
4235,2016,Mercedes-Benz B-Class (B 180 BlueEFFICIENCY),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1200.0,34000.0,28.33
4235,2016,Mercedes-Benz B-Class Electric Drive (B 250 e),"Passengercar, B 250 e, electricity from hydro power",Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1650.0,12000.0,7.27
4235,2016,Mercedes-Benz C-Class (C 180),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1400.0,36000.0,25.71
4235,2016,Mercedes-Benz C-Class (C 250),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1800.0,39000.0,21.67
4235,2016,Mercedes-Benz C-Class Plug-In Hybrid (C 350 e),"Passengercar, C 350 e, electricity from hydro power",Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1925.0,24000.0,12.47
4235,2016,Mercedes-Benz CLA (CLA 180),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1200.0,31000.0,25.83
4235,2015,Mercedes-Benz B-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1425.0,32500.0,22.81
4235,2016,Mercedes-Benz CLS (350 BlueEFFICIENCY),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2220.0,60000.0,27.03
4235,2016,Mercedes-Benz E-Class (E 200),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1500.0,50000.0,33.33
4235,2016,Mercedes-Benz E-Class (E 220 d (Estate)),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2320.0,41000.0,17.67
4235,2016,Mercedes-Benz E-Class (E 220 d),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2100.0,38000.0,18.1
4235,2016,Mercedes-Benz E-Class Plug-In Hybrid (E 350 e),"Passengercar, E 350 e, electricity from hydro power",Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1925.0,26000.0,13.51
4235,2016,Mercedes-Benz GLA (GLA 200),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,1400.0,33000.0,23.57
4235,2016,Mercedes-Benz GLC (220 d 4MATIC),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2500.0,39000.0,15.6
4235,2016,Mercedes-Benz GLC Plug-In Hybrid (GLC 350 e 4MATIC),"Passengercar, GLC 350 e 4MATIC, electricity from hydro power",Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2000.0,27000.0,13.5
4235,2016,Mercedes-Benz GLE (GLE 500 4MATIC),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,3500.0,91000.0,26.0
4235,2016,Mercedes-Benz GLE Plug-In Hybrid - GLE 500 e 4MATIC,"Passengercar, GLE 500 e 4MATIC, electricity from hydro power",Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,3500.0,39000.0,11.14
4235,2015,Mercedes-Benz C-Class,Passenger Car,Daimler AG,Germany,Automobiles & Components,Not used for 2015 reporting,Automobiles & components,1505.0,50500.0,33.55
4235,2016,Mercedes-Benz S-Class (S 500),Passenger Car,Daimler AG,Germany,Automobiles & Components,Auto Components,Automobiles & components,2050.0,85000.0,41.46
